2.061296203592391518e-01,5.977952291897343021e-03,3.639244989109003958e-01,2.879356656925233793e-01,3.739601538101147704e-01,2.041988544742975586e-01,3.510059780622273307e-01,9.562551007326236530e-01,5.248889790988834347e-01,5.811885230426943050e-01,3.402442579386160126e-01,2.877024781832783207e-01,1.770366090597144670e-01,2.765543333240933488e-01
1.617057068551412125e-01,1.149276017245614359e-05,2.874606631583839778e-01,2.554609718949131247e-01,2.937209752028140386e-01,1.682212329688302921e-01,2.830726399784997960e-01,9.466609135588884838e-01,5.498974404394323390e-01,5.260380169926796023e-01,2.410390005827900695e-01,2.417031802574361177e-01,1.551030897165152078e-01,2.282792131564370386e-01
2.137251162856326769e-01,1.964772843864966839e-02,4.342661048689790970e-01,5.017007928684870111e-01,4.460825303911551964e-01,2.374815178126831183e-01,4.414611278305734521e-01,9.728149703185282604e-01,6.839293956396647056e-01,7.458449395562681827e-01,3.894500270122794872e-01,3.931433150930168097e-01,2.217057908966280633e-01,3.575899923509192058e-01
1.417777904034646930e-01,2.081678800522705416e-02,2.786276882496572238e-01,3.493157962765674474e-01,2.973673977957547732e-01,1.563916309177154351e-01,2.604019105268799428e-01,9.649705760888631634e-01,5.905679116275110996e-01,6.929561618303130555e-01,2.540472995355761987e-01,2.521392525339695156e-01,1.266306023156915095e-01,1.851088081239007088e-01
1.710085818221338261e-01,7.993501397699415145e-03,3.528009365177895429e-01,3.617053327064745361e-01,3.643938441312339349e-01,1.828449905545933840e-01,3.301264088404709529e-01,9.658266529694412572e-01,5.855335504500094324e-01,6.510352695918185661e-01,3.319654109959955801e-01,3.040780907203751715e-01,1.336798549113470957e-01,2.825204477029728545e-01
2.150599905993014482e-01,2.572971966108741557e-02,3.802571502962522332e-01,4.933286930843537865e-01,3.967566954305679072e-01,2.409884814066306502e-01,3.718736090922806770e-01,9.759022915064389236e-01,6.022365997311280861e-01,7.706197745691015788e-01,3.782853043716025154e-01,3.363504190123085547e-01,1.761820729954736708e-01,2.424683757758868408e-01
1.697433030679657284e-01,2.781198640849637249e-02,3.532431080781430754e-01,4.920608887159772515e-01,3.868009501350747614e-01,1.803626917385689477e-01,3.151602827333593315e-01,9.806454087524979490e-01,6.607025045356788029e-01,7.541268441916818555e-01,3.119253926219338058e-01,2.623618382132922311e-01,1.464709958093708686e-01,2.212499822296941365e-01
1.516708281332176111e-01,4.659146139665826074e-03,3.094125802330429664e-01,2.546750271303719337e-01,3.153632132855092585e-01,1.503122306073207404e-01,2.948809185923502163e-01,9.233445462403162551e-01,3.956193246398649332e-01,5.051111700860650977e-01,2.865892085896105668e-01,2.618795465311668513e-01,1.280722377496758269e-01,2.697158398747538932e-01
1.036927629025012898e-01,1.326295376826871521e-02,2.079582733322460353e-01,2.446287460237610845e-01,2.134324919312538538e-01,1.102986475837596930e-01,1.807321133858880158e-01,9.362293616343551061e-01,3.818483648935729891e-01,5.865531756846589229e-01,2.077701439116573234e-01,1.816890740925281300e-01,1.047221030916479362e-01,1.464858454939802768e-01
1.077257286530026864e-01,1.274907180752655848e-02,2.319918292390389658e-01,2.611898379654014613e-01,2.377701472474238742e-01,1.088882771450010584e-01,2.080393762929015067e-01,9.547939904169792102e-01,4.115333452066061160e-01,6.165904658109331304e-01,2.309754120682937506e-01,1.625277477892243527e-01,1.202136047436165034e-01,2.020190874051530916e-01
1.369632489514857332e-01,1.789746270174580323e-02,2.430289397983471100e-01,2.490037057825864042e-01,2.448562378992394650e-01,1.435100572476932235e-01,2.199023320103816181e-01,9.429696194863619318e-01,3.307756540769659082e-01,5.606821198152022179e-01,2.149997876648999939e-01,2.169824193737469320e-01,1.215346449506689713e-01,1.442903938888539517e-01
9.684185911706340300e-02,1.158249232135844659e-02,2.135024897576714986e-01,2.328959433564597725e-01,2.212500064530576738e-01,9.741589709286278820e-02,1.907635305934052006e-01,9.653268246423785115e-01,4.148311137814209570e-01,6.066815384882910944e-01,2.134027701932669496e-01,1.537543364499945886e-01,1.077593980188783218e-01,1.563550026751832911e-01
3.593571497840157281e-01,4.684470236672956880e-03,4.668826944214893304e-01,3.930461131113193729e-01,4.745986923416081749e-01,3.431408265326457152e-01,4.146267800808717263e-01,9.387036035583693483e-01,6.138183068597466985e-01,5.948490008985891642e-01,4.182073853344127623e-01,3.648363844283626922e-01,2.429822702710820181e-01,3.270219724502694270e-01
2.612751613948799401e-01,1.439308846414820951e-02,3.023727826105249150e-01,3.628406583747038616e-01,2.979556779098863073e-01,2.736227415349750669e-01,2.106119347964958699e-01,9.382169330158834919e-01,5.377512962145468700e-01,6.115166889252172666e-01,2.500291202785212552e-01,3.090680602948067124e-01,2.162395562272905192e-01,1.693221735120275517e-01
3.160859318958808561e-01,8.478272970297387814e-03,3.407316035163755474e-01,4.591217468210541663e-01,3.527831778108989624e-01,3.292212966140515285e-01,2.504397464172661292e-01,9.550360101235318977e-01,5.976134591577197952e-01,6.113293199619731499e-01,2.396124966671325796e-01,3.285928534891471298e-01,2.065492742331774823e-01,1.195757992043220141e-01
2.926137594726631597e-01,3.403539082900056828e-02,3.487754575595394813e-01,3.667329568496717207e-01,3.533391889296833011e-01,2.968393135360208324e-01,2.366928446556556820e-01,9.220348270643730082e-01,5.405064060974530404e-01,5.342265640335557286e-01,3.185060922133652328e-01,3.050430605128234829e-01,2.160585770840475484e-01,2.126054277675663295e-01
1.958982112534528586e-01,7.730217416984685661e-03,2.847010759408479252e-01,3.496739925083980904e-01,2.809378063574083373e-01,2.048399088222044861e-01,1.996470323233871802e-01,8.987683191923490078e-01,5.547127928123422036e-01,6.002443151477182548e-01,2.694776995037545531e-01,2.563315538475436361e-01,1.653807542315675616e-01,1.964455920021797586e-01
2.686466684726163678e-01,1.491255470331829050e-02,4.323237212583905809e-01,3.792285201797922500e-01,4.298984246226573158e-01,2.787463659676056582e-01,3.994287326524136872e-01,9.449472163951481152e-01,6.748049302468336341e-01,6.599807185370358820e-01,4.170100590846911870e-01,3.611083885881775091e-01,2.207423914687312305e-01,3.202886944680259362e-01
9.473008596841248075e-02,4.867076735474548145e-03,1.049887692034327386e-01,2.890442844803514655e-01,1.031689437829036021e-01,9.726582180313940451e-02,2.307170949485027114e-02,9.478756137578501217e-01,3.740333374388447041e-01,5.869088111955161891e-01,9.207793792213107842e-02,1.135422357871928162e-01,7.164206602580301675e-02,9.089566959095235184e-04
2.333737037647243273e-01,2.103271403708893276e-06,3.736276383827046854e-01,3.938795945511524565e-01,3.859070155993369888e-01,2.366025025997624820e-01,3.363003318454305113e-01,9.597381298405612826e-01,5.984993252600732117e-01,6.366683905478767169e-01,2.912994882036466504e-01,3.017213910259811671e-01,1.950440357908983235e-01,2.266188443189356416e-01
1.579167475551742916e-01,5.684360026095505595e-04,2.948459570636441929e-01,2.845488299686516620e-01,3.038702077503007692e-01,1.567399795026009346e-01,2.364470594005272097e-01,9.577110376510500345e-01,4.978112864010200145e-01,5.675839642023507992e-01,2.337726797312501548e-01,2.161471748277984661e-01,1.109961014617404096e-01,1.750610994070582460e-01
2.048395161686305810e-01,1.905082017634502148e-02,2.491364706447812827e-01,2.436413155523827201e-01,2.553834768828491808e-01,2.057955545055462909e-01,2.173484272117487959e-01,9.224572568171008902e-01,3.043239126628565216e-01,4.407280100902868369e-01,1.958170988753951403e-01,2.078888540331505497e-01,1.313281620956207318e-01,1.443823114126185081e-01
2.748862320803318049e-01,4.192170595635182767e-02,3.300695502582087215e-01,3.388532428021484577e-01,3.239921053107757687e-01,2.801009571925445196e-01,2.716944541668062651e-01,9.233034017021707340e-01,5.208465015675851628e-01,6.067142536462249991e-01,3.094432522741397129e-01,3.669904592722314507e-01,2.463635134954351991e-01,1.583150337293478538e-01
1.500697205927946920e-01,1.596136108278908144e-02,1.621046531963943327e-01,2.057646409951168487e-01,1.603881866884383778e-01,1.538193495240087194e-01,1.161228902650554007e-01,9.053910398051090436e-01,3.687787886851326968e-01,4.515746329199464837e-01,1.493414638565404851e-01,1.690227944530552084e-01,1.095377798895021959e-01,7.261939041119193361e-02
3.195635300250658228e-01,4.627262560998643415e-02,3.163967265379182825e-01,2.985169001828797408e-01,3.241471472648423946e-01,3.115278871536745764e-01,2.493543020230716556e-01,9.132902377428409046e-01,4.348276133016839018e-01,4.830557019889090142e-01,3.154844478066092250e-01,3.122542890867009979e-01,1.971156167394069458e-01,1.774954151469692598e-01
2.495432227947087245e-01,7.715887764570605878e-02,3.498652468644142810e-01,3.068746358906924709e-01,3.523133688183916479e-01,2.387303882920274178e-01,3.291063054224644402e-01,9.250800791469081519e-01,5.708007045014642511e-01,5.455119924606667281e-01,3.226482371710335251e-01,2.777553302137592550e-01,2.071300897788471707e-01,2.845676650799902618e-01
3.711802762924084620e-01,1.506965280123792085e-02,3.367739060621725566e-01,4.333940227184093219e-01,3.456232845094952544e-01,3.808339668390658961e-01,2.373863146897361720e-01,9.419288548724739085e-01,4.870666473427555654e-01,5.842129734028621568e-01,2.716251089135549579e-01,3.690049873608357567e-01,2.358134830455931030e-01,1.481576683606404821e-01
2.333669208866899492e-01,7.461320541954188955e-05,3.281355098461278819e-01,3.381120702510747589e-01,3.376861195954770634e-01,2.441915948134859571e-01,3.309581392431898417e-01,9.594637565101344912e-01,5.569623928405156299e-01,6.334567332737299772e-01,2.520378840906628004e-01,2.990983736886668187e-01,1.451162587455707698e-01,2.208168540644185052e-01
1.441841541897271040e-01,2.581154924931579881e-05,2.708166816991432468e-01,2.435735687039192465e-01,2.745226288684858296e-01,1.510535082728210743e-01,2.797241885790577309e-01,9.627149340962727342e-01,5.214275622995678816e-01,5.918838497319668379e-01,1.979785745133645913e-01,2.408311393059160144e-01,1.207416364596789055e-01,1.878552488662068032e-01
2.736124919242671760e-01,3.670822950360180803e-02,3.430639810567263637e-01,2.881889547017260633e-01,3.494036554790749816e-01,2.600404355798310307e-01,3.270351919925734707e-01,9.275133657729224268e-01,4.860228001002594445e-01,5.049938010594181570e-01,2.798903471475452376e-01,3.283609992497695806e-01,1.828616278607466672e-01,1.553548914030993267e-01
3.763862492678781146e-01,3.036719952054438114e-03,3.875462975860691772e-01,4.795908314952530005e-01,4.012066062417401491e-01,3.939485967709228653e-01,2.504976255426285547e-01,9.583455574001391586e-01,5.377774145931376593e-01,6.087474518483551034e-01,3.122167693871409910e-01,3.173526673729075154e-01,2.231150391409773281e-01,2.386965306890212191e-01
3.409081193580258962e-01,2.272821379684216315e-03,3.771908861381947919e-01,3.814557733431147013e-01,3.831248528817897125e-01,3.380297715513322365e-01,3.096319060903071629e-01,9.545970550210716166e-01,5.263461761514726112e-01,6.143421409528760924e-01,3.153804065039009230e-01,3.460629853310991932e-01,1.990652348728134402e-01,2.075189903153788207e-01
2.084635587309600635e-01,1.849420373363002627e-04,3.050847780583294533e-01,3.092000814107529472e-01,3.142215067993758826e-01,2.165193003770432834e-01,2.634344550106821892e-01,9.587347210669152631e-01,5.849883857943388721e-01,5.877221085591899374e-01,2.201510252956668523e-01,2.644413474190715485e-01,1.329308907437825038e-01,1.949300701538640157e-01
2.231524434571479920e-01,1.901961539533005355e-02,2.747650578776743013e-01,2.538832651846120725e-01,2.779284079733982393e-01,2.316879043287971007e-01,2.477315836342603717e-01,9.513051871337214749e-01,5.326019021673773501e-01,5.794534918253981814e-01,2.756227416235650374e-01,2.773055785088316960e-01,1.686839851006542434e-01,1.737998334965829561e-01
2.293241563631221169e-01,2.276288529684732803e-02,2.953906622772808910e-01,2.687286645002183172e-01,2.935487248888813960e-01,2.390024997683986019e-01,2.824675662301677770e-01,9.587078143606816427e-01,6.031551789603635250e-01,6.748499940206369452e-01,3.059119876842174568e-01,3.397733616331272688e-01,1.808845748922989771e-01,1.722489428023441793e-01
2.539573827636420478e-01,2.128523744832159711e-02,2.318065585139543749e-01,3.307777761753590284e-01,2.334040057849051941e-01,2.626264627617358460e-01,2.053097807576771683e-01,9.386650091850655686e-01,4.567827239893912927e-01,5.985517386261146600e-01,2.557682096808835959e-01,2.731676243248258862e-01,1.851876157245518073e-01,6.745172474263777529e-02
1.923058022466402617e-01,9.972714021514459196e-03,2.277502338911469582e-01,2.641254486390116618e-01,2.321459835051172260e-01,1.984603366524602119e-01,2.393887984398327951e-01,9.136279379100400444e-01,3.838945012064270967e-01,5.226108859426297215e-01,2.097393798462138248e-01,2.422177097899528009e-01,1.573949097033349176e-01,1.602289951289502801e-01
2.279924445997601190e-01,4.331236411283578835e-03,2.798164845083634944e-01,4.227427021118203565e-01,2.926202469286061647e-01,2.608285088118159623e-01,2.142037567273847865e-01,9.527018809561778045e-01,5.993469697342554969e-01,7.126765329354336487e-01,2.996441961002137555e-01,2.600794307878178668e-01,1.337034584703187812e-01,1.403384578650182790e-01
2.991140786966750564e-01,4.987318954484207950e-02,3.675180815256324784e-01,3.801075571788473662e-01,3.731077469925472290e-01,3.231172282778273508e-01,3.862456163049987623e-01,9.432761296512496285e-01,6.222232094074476860e-01,6.281869348197831604e-01,4.083171305901766579e-01,3.173155950211428711e-01,1.965183934730334314e-01,3.076546569895987626e-01
1.653217236490156505e-01,1.077712420120476543e-02,2.206545468346064465e-01,2.563063948253540003e-01,2.255894202045479746e-01,1.794264208702410768e-01,1.612404756044984455e-01,9.488646627129586619e-01,4.698026287398543999e-01,6.100528627770769319e-01,2.405519281759080641e-01,2.052101585236629500e-01,1.184920052857884043e-01,1.109448388397182433e-01
1.649699546046174969e-01,2.150022225763434120e-03,2.767236756594275704e-01,3.966149086470167062e-01,2.869216795906333051e-01,1.843930009373298540e-01,1.950581364950536578e-01,9.502037042375249820e-01,6.089361873848430085e-01,6.614801749540833997e-01,2.894303571933997121e-01,2.009009250600175822e-01,1.215657153914855293e-01,1.470991116187419234e-01
2.814094079334324427e-01,2.365152397124414482e-02,3.161118747454187972e-01,3.602434785646325133e-01,3.160232886597436064e-01,2.984320711318886321e-01,2.661327830005936201e-01,9.266485271219007114e-01,5.250340872104997114e-01,6.047344909183216544e-01,2.927668649181397464e-01,3.681882719968150863e-01,2.298128964436361998e-01,1.981222532538488013e-01
2.069413721423972174e-01,1.005319293290809568e-03,2.840778152357628650e-01,4.571309317281202489e-01,2.975329506890106446e-01,2.356673516476121832e-01,2.639933885817170034e-01,9.530418988299178551e-01,6.142039047329448387e-01,7.375935287600899892e-01,3.076107875315465257e-01,2.361189069513473515e-01,1.508586880660892637e-01,2.001616920990161586e-01
2.390805840592357678e-01,2.287770568281774670e-03,3.710328281237203485e-01,3.950763321720184296e-01,3.799411748382505727e-01,2.471989645800130586e-01,3.205427992443437013e-01,9.458358241569222447e-01,6.892519056360284502e-01,6.491903230650151180e-01,3.946328466351845532e-01,2.880889029996342443e-01,1.648635447526024533e-01,2.486616011693870143e-01
2.511961619105033683e-01,3.174884694972717608e-02,3.131014188319639624e-01,3.364685485812556331e-01,3.109133191790559025e-01,2.633028459512360975e-01,2.725446623209354380e-01,9.111624894111624018e-01,5.350899850109881450e-01,5.796688264872905672e-01,2.893916809924083622e-01,3.409752533527026785e-01,2.287036517491940757e-01,1.947470644439816267e-01
2.248592646932833783e-01,5.403427366122643197e-03,3.381288683777224913e-01,3.479965077601835377e-01,3.419047020719964136e-01,2.369812746053865105e-01,2.812100814024988127e-01,9.163041606418012019e-01,5.686398105756641508e-01,5.808639624331054518e-01,3.493797644590678209e-01,2.713148023961751143e-01,1.759854061003792713e-01,2.247875713697011502e-01
1.270021434728515197e-01,6.094368335129775674e-03,1.471574052845034952e-01,3.323359541514085969e-01,1.489835555520988286e-01,1.295396057848056670e-01,7.260494711205331408e-02,9.424648035084021158e-01,5.464978969835906364e-01,5.891771881352255713e-01,1.375612625438458192e-01,1.528360600918176326e-01,1.187291164168343544e-01,3.869081493023137502e-02
3.222154180038708238e-01,5.703632987059193554e-02,3.830504723735243533e-01,3.657383015598376641e-01,3.803652433397051169e-01,3.233105929224867614e-01,2.866463081538438429e-01,9.099105113613279450e-01,5.720872074527288964e-01,5.738516773941010340e-01,3.566082436379556242e-01,3.726135717205515396e-01,2.602359378383395927e-01,2.135969257799612553e-01
1.740494729073806535e-01,3.864453923739152343e-03,2.454317616950442704e-01,3.240365753403748883e-01,2.512921873553224383e-01,1.803197589855559946e-01,1.784694306205176495e-01,9.323171531106920762e-01,5.304985189707545068e-01,5.801562860684423839e-01,2.369133797486262794e-01,1.974837541988450629e-01,1.599214362419004443e-01,1.518926142091849840e-01
2.417635490180483626e-01,4.930409723759499041e-02,3.510600711071854008e-01,2.946008530587936325e-01,3.548893459492571956e-01,2.512124484642903610e-01,3.568317095279189277e-01,9.598024090759604832e-01,6.343509901199062551e-01,5.620017933551751943e-01,3.494534209590328677e-01,3.560064685785414573e-01,2.137501798144653409e-01,2.938905617117397173e-01
2.047947749015248120e-01,2.370119557044794364e-03,3.272026979048753281e-01,3.387147812747188236e-01,3.374530910797334804e-01,2.309306939054170671e-01,3.060010648725297044e-01,9.646530343672972130e-01,6.029278396799573336e-01,6.006803537562259709e-01,3.013683277305349018e-01,3.411953908939911462e-01,1.961951396194061004e-01,3.190736102060370283e-01
2.851747699892830390e-01,9.903059787808750347e-02,3.776863183962404502e-01,2.831323646020442175e-01,3.915031198410907631e-01,2.780615679489545355e-01,4.075543087511420692e-01,9.478948935132490705e-01,6.643880617548754142e-01,5.613583834570601283e-01,3.712675595026099229e-01,4.026161708577085663e-01,2.824213158977803007e-01,2.954313141244191421e-01
2.573639175097511833e-01,1.324821736463841458e-02,3.962872622648879739e-01,3.359611759314167778e-01,4.036019102835720074e-01,2.578283652321058939e-01,3.996943879536020150e-01,9.639681373855961688e-01,7.199236343210235756e-01,6.051572541243627201e-01,3.698613011874157253e-01,3.875555962115891373e-01,2.332519737924916015e-01,3.751843744817301984e-01
2.765079767884484063e-01,8.535082673127215858e-02,3.914103744526152839e-01,3.065234067919612171e-01,3.978464110431040313e-01,2.828929876986983061e-01,4.133185479299197884e-01,9.292675801951073566e-01,6.147766048331742006e-01,5.059960366695074319e-01,3.582481036609976299e-01,3.692199363727821093e-01,2.631857579161890892e-01,3.578492959912760174e-01
2.014964601312548842e-01,1.355293617498655803e-02,2.272291458508468032e-01,2.457578933390563158e-01,2.262407334407046389e-01,2.089878857136475698e-01,1.853969829159094751e-01,9.173937199212172100e-01,4.262673802322341499e-01,5.457163523627923674e-01,2.184665686423768738e-01,2.272999689664654543e-01,1.323577679731280099e-01,1.475926607415858349e-01
1.503120483921608075e-01,7.957325569637232685e-03,1.896336046997308122e-01,3.060785995655663227e-01,1.914830208792356603e-01,1.497425550910254088e-01,9.824060217983242305e-02,9.828670976283077065e-01,5.112144762428511013e-01,6.649909595270242502e-01,1.742896165124740437e-01,2.137211659985618073e-01,1.257656990029611399e-01,5.833429872560819823e-02
3.041815424481562613e-01,1.091366751967027399e-02,3.070436419420123353e-01,2.478629331214213805e-01,3.112440203607086953e-01,2.842353016434757129e-01,2.362514902663642724e-01,9.495846445170559313e-01,5.259791976817110859e-01,5.653986473438067373e-01,2.922357146994419841e-01,3.252473237013208673e-01,1.766564309937987964e-01,1.397024285049197900e-01
2.377601511724882211e-01,4.303873536595537175e-02,2.993259443018932431e-01,2.993029382915044501e-01,3.006686687125015300e-01,2.508569051260018945e-01,2.677624430031032565e-01,9.575530795686175711e-01,4.893684072621606873e-01,6.301237515472054573e-01,2.960321980868064751e-01,2.815461857046575034e-01,1.369267649652579910e-01,1.780376471885003198e-01
3.364971365392505076e-01,7.451552391572503764e-02,3.678847043470797051e-01,4.410383699716014516e-01,3.690943393196611244e-01,3.517995216713445394e-01,2.958630581673967752e-01,9.583185365408632972e-01,6.226200032501495452e-01,6.138469380890226867e-01,3.478361970506357870e-01,3.468889133777988132e-01,1.864673355470145566e-01,1.702671292741481379e-01
2.805382395048447441e-01,4.260040677993412461e-02,3.469680385468987271e-01,3.569340281031360695e-01,3.567686970720772011e-01,2.855805453974218366e-01,3.669124385576644776e-01,9.566945942063298514e-01,5.411368784411423327e-01,6.276456594278210233e-01,3.630336724372854040e-01,3.420819287034514433e-01,1.707425532222505704e-01,2.230907994883012668e-01
3.028859776544579052e-01,1.083800706730425750e-01,3.949058395690214218e-01,2.271744983842953203e-01,3.993186067172485587e-01,2.721376258697638106e-01,3.129053264032171100e-01,9.410102094718065802e-01,5.020770991783001236e-01,5.539021814685430867e-01,3.849795394162083828e-01,3.956852493386380232e-01,2.187176265586781576e-01,1.184027885022474469e-01
4.233096709814456182e-01,1.198003085375451138e-01,3.890682438485495998e-01,3.266371366752634509e-01,3.998514333105544494e-01,3.861623389091906056e-01,3.244148212131640618e-01,9.345632766577272044e-01,5.444276960839595780e-01,5.411951064729282335e-01,3.889544481249894714e-01,4.092424540350894091e-01,2.526393186553722026e-01,1.352589168332711811e-01
2.607286502994949906e-01,4.223006044376877675e-03,3.869174437870996353e-01,3.828161644797763996e-01,3.917643861918231329e-01,2.692985683758038484e-01,3.508095528066203506e-01,9.518922038990355050e-01,6.473674800105566618e-01,6.526677702765742994e-01,3.847019618932339124e-01,3.062218208334024916e-01,1.556923645963523284e-01,2.601654017468665314e-01
2.470332948359088843e-01,3.390306353663231128e-03,4.234933761087517623e-01,3.686149726022754924e-01,4.326494926467998603e-01,2.526233974644850888e-01,3.751687889204708415e-01,9.428480160626562245e-01,6.561089848297402272e-01,6.371599039332280778e-01,4.135215402585171174e-01,3.007469257959192177e-01,1.661154316865954272e-01,3.119232146355902513e-01
2.450757697514633904e-01,1.035592654685473825e-02,3.694657287728350670e-01,3.630430491677166249e-01,3.785927785705163751e-01,2.525661276956180923e-01,3.472071278490527213e-01,9.607639051274805553e-01,6.143162139018633061e-01,6.704306269359595616e-01,3.681794852925061590e-01,3.117144527202853066e-01,1.639685502895089353e-01,2.909539197407179367e-01
2.264052990397677489e-01,4.398288342066117816e-03,3.239949692624077282e-01,4.887711377985182737e-01,3.373687882192383247e-01,2.349305656106728257e-01,2.730994957657769673e-01,9.704839675460716908e-01,6.471497466881513949e-01,6.698527576230197678e-01,3.007545860163644003e-01,2.715082104152427012e-01,1.707809092514193661e-01,2.056174000718214712e-01
2.361786203145324337e-01,1.346105533806392536e-02,3.797951376370020116e-01,3.688699754433595879e-01,3.908425687726718167e-01,2.498540495001251027e-01,3.702639313539543009e-01,9.624458940937516971e-01,6.548285374663220804e-01,6.641663930877013122e-01,3.761353466377192478e-01,3.301370501867495477e-01,1.830780887819987157e-01,2.952271283020062032e-01
4.001357914174840102e-01,6.843258862775560003e-02,4.146412583802916996e-01,3.728990812176614100e-01,4.285817555362544939e-01,3.847249409861063785e-01,4.649964923656597637e-01,9.383752397575375603e-01,5.829000353760943609e-01,5.692963480967428991e-01,4.241790592756286560e-01,4.071584126996233843e-01,2.719643158340104283e-01,2.616503362878442318e-01
2.820529595275298451e-01,6.992426708002694169e-02,2.695978544169909119e-01,2.198591983004028194e-01,2.763213140426862835e-01,2.541024351119862690e-01,2.140338029268969988e-01,9.308902116152543149e-01,2.169285033164956022e-01,5.124868311236246976e-01,2.528015098784737180e-01,3.231077243765338447e-01,1.669050193655380876e-01,8.584456128538762998e-02
3.882033503698856247e-01,8.622952813781054049e-02,3.448347568080955550e-01,2.956009289952398200e-01,3.563919649824183189e-01,3.491470750219098917e-01,2.564996883685642382e-01,9.218251432930327782e-01,2.943794900711152462e-01,4.818290666137932665e-01,3.223125237614173910e-01,3.394705634297249808e-01,2.430245729078762129e-01,1.228802417108209866e-01
4.022464222083728114e-01,2.362436063734176667e-02,3.481320036288001463e-01,4.256982298614820359e-01,3.539514079408937475e-01,3.847447034454584691e-01,2.948728028117337252e-01,9.456720961407921733e-01,3.922081235651913023e-01,5.754500989653935639e-01,2.895194328866628752e-01,3.286160733976146164e-01,2.272981132733520593e-01,1.973734533913870381e-01
3.350018478066129624e-01,9.514524950498169653e-02,3.898175273645715921e-01,3.172250513231518743e-01,3.952105347927033496e-01,3.334600392210893549e-01,3.173268175276277026e-01,9.202699036473168670e-01,6.024454002361181448e-01,5.509417346863615395e-01,3.362037771319579815e-01,3.264165345872853674e-01,2.469123426799874066e-01,2.390387223507377257e-01
2.619791647318946981e-01,9.835139481945980033e-02,3.446158391159139800e-01,2.943004706129188075e-01,3.482130657071302871e-01,2.619906443502144633e-01,3.315186740052146752e-01,9.270221868797374754e-01,5.873651348083065438e-01,5.852008153050374251e-01,3.347350573753659631e-01,3.053757749018363166e-01,1.469612546885808446e-01,2.512505258966190036e-01
